Box_conveyor;Part_conveyor;Grab;C_plus;Auto;Manual;Emergency_stop;Reset_button;Start;Stop;Part_at_place;Box_at_place;Detected;C_limit;Temps_occurrence
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942781344
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942781345
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790213
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790214
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790215
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790216
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790217
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790218
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790219
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790220
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790221
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790222
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58942790223
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789723
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789724
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789725
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789726
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789727
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789728
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789729
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789730
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789731
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789732
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789733
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58943789734
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58944763650
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58944779640
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58944792571
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58944792572
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58944792573
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58944792574
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58944792575
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58944792576
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58944796143
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58944796144
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58944796145
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58945704945
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58945847518
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58945864507
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58945976941
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946119853
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946184813
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946217793
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946249773
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946313734
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946378692
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946427664
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946458644
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946617546
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946857245
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58946873236
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58947099828
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58947163789
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58947264298
false;false;false;false;true;false;true;false;false;true;false;false;false;true;58947393121
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58947504686
false;false;false;false;true;false;true;false;false;true;false;false;true;true;58947543663
false;false;true;false;true;false;true;false;false;true;false;false;true;true;58947847473
false;false;true;false;true;false;true;false;false;true;false;false;true;true;58947862756
false;false;true;false;true;false;true;false;false;true;false;false;true;true;58947974719
false;false;true;false;true;false;true;false;false;true;true;false;true;true;58948070659
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948091648
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948138619
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948220568
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948363479
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948378470
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948492399
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948523379
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948651303
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948684281
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948863170
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948926130
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948958111
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58948992301
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58949023282
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58949056260
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58949088427
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58949155385
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58949413224
false;true;true;false;true;false;true;false;false;true;true;false;true;true;58949540146
